year,player_id,player_name,LOOKUP Column,position,nfl_team,weeks_played,total_fantasy_points,avg_points_per_game
2024,7765,Jonathon Cooper,2024Jonathon Cooper,DL,DEN,16,0,0
2024,7775,Thomas Graham,2024Thomas Graham,DB,,8,0,0
2024,7787,Damar Hamlin,2024Damar Hamlin,DB,BUF,13,0,0
2024,7798,William Sherman,2024William Sherman,T,NO,5,0,0
2024,7814,Cameron McGrone,2024Cameron McGrone,LB,,16,0,0
2024,7815,K.J. Britt,2024K.J. Britt,LB,MIA,13,0,0
2024,7846,Caleb Johnson,2024Caleb Johnson,LB,MIA,16,0,0
2024,7849,Charles Snowden,2024Charles Snowden,LB,LV,15,0,0
2024,7936,Amen Ogbongbemiga,2024Amen Ogbongbemiga,LB,CHI,16,0,0
2024,7947,Kayode Awosika,2024Kayode Awosika,OL,DET,11,0,0
2024,8076,Michael Bandy,2024Michael Bandy,WR,DEN,16,0,0
2024,8081,Jake Curhan,2024Jake Curhan,T,CAR,16,0,0
2024,8104,Dee Alford,2024Dee Alford,DB,ATL,15,0,0
2024,8170,James Mitchell,2024James Mitchell,TE,CAR,16,0,0
2024,8271,Derion Kendrick,2024Derion Kendrick,DB,SEA,16,0,0
2024,8273,Phidarian Mathis,2024Phidarian Mathis,DL,BUF,12,0,0
2024,8278,Christian Harris,2024Christian Harris,LB,HOU,16,0,0
2024,8280,Nik Bonitto,2024Nik Bonitto,LB,DEN,16,0,0
2024,8289,Aidan Hutchinson,2024Aidan Hutchinson,DL,DET,16,0,0
2024,8293,Coby Bryant,2024Coby Bryant,DB,SEA,16,0,0
2024,8297,Jeremiah Moon,2024Jeremiah Moon,LB,CAR,16,0,0
2024,8299,Baylon Spector,2024Baylon Spector,LB,BUF,16,0,0
2024,8309,Damone Clark,2024Damone Clark,LB,DAL,14,0,0
2024,8336,Tyreke Smith,2024Tyreke Smith,DL,KC,16,0,0
2024,8349,Jake Hansen,2024Jake Hansen,LB,HOU,15,0,0
2024,8355,Kayvon Thibodeaux,2024Kayvon Thibodeaux,DL,NYG,16,0,0
2024,8395,Dane Belton,2024Dane Belton,DB,NYG,16,0,0
2024,8445,Zion Johnson,2024Zion Johnson,G,LAC,16,0,0
2024,8446,Charles Cross,2024Charles Cross,OL,SEA,16,0,0
2024,8456,Logan Bruss,2024Logan Bruss,OL,,16,0,0
2024,8458,Dylan Parham,2024Dylan Parham,OL,LV,14,0,0
2024,8459,Bernhard Raimann,2024Bernhard Raimann,OL,IND,13,0,0
2024,8462,Luke Fortner,2024Luke Fortner,G,NO,16,0,0
2024,8466,Jake Camarda,2024Jake Camarda,P,,4,0,0
2024,8476,DaRon Bland,2024DaRon Bland,DB,DAL,13,0,0
2024,8481,Ja'Sir Taylor,2024Ja'Sir Taylor,DB,LAC,14,0,0
2024,8498,Devin Harper,2024Devin Harper,LB,,16,0,0
2024,8507,Marquis Hayes,2024Marquis Hayes,OL,NYJ,14,0,0
2024,8514,Andrew Stueber,2024Andrew Stueber,OL,,13,0,0
2024,8520,Daniel Hardy,2024Daniel Hardy,LB,CHI,16,0,0
2024,8610,Caleb Jones,2024Caleb Jones,T,,16,0,0
2024,8680,Jack Gibbens,2024Jack Gibbens,LB,NE,16,0,0
2024,8706,Kehinde Oginni,2024Kehinde Oginni,TE,,6,0,0
2024,8726,Brenden Schooler,2024Brenden Schooler,DB,NE,16,0,0
2024,8736,Elijah Garcia,2024Elijah Garcia,DT,NYG,16,0,0
2024,8750,Michael Niese,2024Michael Niese,G,DET,16,0,0
2024,8787,Ben Brown,2024Ben Brown,OG,NE,15,0,0
2024,8844,Sam Webb,2024Sam Webb,CB,TEN,10,0,0
2024,10877,Mazi Smith,2024Mazi Smith,DL,DAL,16,0,0
2024,10880,Jack Campbell,2024Jack Campbell,LB,DET,16,0,0
2024,10890,Paris Johnson,2024Paris Johnson,OL,ARI,15,0,0
2024,10898,Tuli Tuipulotu,2024Tuli Tuipulotu,DL,LAC,16,0,0
2024,10900,Cam Smith,2024Cam Smith,DB,,16,0,0
2024,10914,Daiyan Henley,2024Daiyan Henley,LB,LAC,16,0,0
2024,10917,Byron Young,2024Byron Young,LB,LAR,16,0,0
2024,10918,Mekhi Blackmon,2024Mekhi Blackmon,CB,IND,16,0,0
2024,10928,Brodric Martin,2024Brodric Martin,DT,KC,12,0,0
2024,10933,DeMarvion Overshown,2024DeMarvion Overshown,LB,DAL,16,0,0
2024,10945,Cameron Young,2024Cameron Young,DT,,14,0,0
2024,10954,Clark Phillips,2024Clark Phillips,CB,ATL,16,0,0
2024,10957,Adetomiwa Adebawore,2024Adetomiwa Adebawore,DL,IND,15,0,0
2024,10959,Anthony Bradford,2024Anthony Bradford,OL,SEA,16,0,0
2024,10968,Asim Richards,2024Asim Richards,OL,NO,16,0,0
2024,10972,Terell Smith,2024Terell Smith,DB,CHI,13,0,0
2024,10979,Olu Oluwatimi,2024Olu Oluwatimi,C,SEA,12,0,0
2024,10988,Cameron Mitchell,2024Cameron Mitchell,DB,IND,16,0,0
2024,11023,Alex Forsyth,2024Alex Forsyth,OL,DEN,16,0,0
2024,11027,Alex Austin,2024Alex Austin,DB,NE,16,0,0
2024,11033,Isaiah Bolden,2024Isaiah Bolden,CB,,16,0,0
2024,11035,Jordon Riley,2024Jordon Riley,DL,NYG,12,0,0
2024,11037,Cory Trice,2024Cory Trice,CB,PIT,14,0,0
2024,11040,Jason Taylor,2024Jason Taylor,DB,,7,0,0
2024,11041,Andre Jones,2024Andre Jones,DE,BUF,16,0,0
2024,11084,Andre Carter,2024Andre Carter,LB,DET,16,0,0
2024,11098,Caleb Murphy,2024Caleb Murphy,DE,NE,11,0,0
2024,11244,Kenneth Odumegwu,2024Kenneth Odumegwu,DL,,16,0,0
2024,11305,Claudin Cherelus,2024Claudin Cherelus,LB,CAR,15,0,0
2024,11343,Starling Thomas,2024Starling Thomas,CB,ARI,16,0,0
2024,11345,Chris Smith,2024Chris Smith,DL,DET,16,0,0
2024,11452,Jesse Matthews,2024Jesse Matthews,WR,,16,0,0
2024,11464,McClendon Curtis,2024McClendon Curtis,G,,16,0,0
2024,11481,Natrone Brooks,2024Natrone Brooks,CB,ATL,15,0,0
2024,11512,Tyrus Wheat,2024Tyrus Wheat,DE,DET,9,0,0
2024,11514,Isaiah Land,2024Isaiah Land,LB,DAL,10,0,0
2024,11659,Graham Barton,2024Graham Barton,OL,TB,15,0,0
2024,11663,Chop Robinson,2024Chop Robinson,DE,MIA,16,0,0
2024,11668,Byron Murphy,2024Byron Murphy,DL,SEA,13,0,0
2024,11669,Laiatu Latu,2024Laiatu Latu,DL,IND,16,0,0
2024,11673,Joe Alt,2024Joe Alt,OL,LAC,15,0,0
2024,11698,Maason Smith,2024Maason Smith,DT,JAX,10,0,0
2024,11701,Junior Colson,2024Junior Colson,LB,LAC,14,0,0
2024,11704,Christian Haynes,2024Christian Haynes,OL,SEA,15,0,0
2024,11709,Matt Goncalves,2024Matt Goncalves,OL,IND,16,0,0
2024,11721,Bralen Trice,2024Bralen Trice,DE,ATL,16,0,0
2024,11764,Josh Newton,2024Josh Newton,CB,CIN,16,0,0
2024,11771,Chau Smith-Wade,2024Chau Smith-Wade,DB,CAR,15,0,0
2024,11780,Elijah Klein,2024Elijah Klein,OG,TB,16,0,0
2024,11781,Daequan Hardy,2024Daequan Hardy,CB,BUF,16,0,0
2024,11788,Christian Mahogany,2024Christian Mahogany,OL,DET,13,0,0
2024,11817,KT Leveston,2024KT Leveston,OL,CLE,16,0,0
2024,11825,MJ Devonshire,2024MJ Devonshire,DB,,16,0,0
2024,11839,Justin Rogers,2024Justin Rogers,DL,,14,0,0
2024,11849,Karsen Barnhart,2024Karsen Barnhart,OL,,16,0,0
2024,11862,Luke Benson,2024Luke Benson,TE,,3,0,0
2024,11878,Will Putnam,2024Will Putnam,C,LV,16,0,0
2024,11896,Millard Bradford,2024Millard Bradford,DB,,15,0,0
2024,11909,Tyler Manoa,2024Tyler Manoa,DL,,4,0,0
2024,11929,Bo Richter,2024Bo Richter,DE,MIN,16,0,0
2024,11939,Ryan Coll,2024Ryan Coll,OT,,16,0,0
2024,11987,Daniel Grzesiak,2024Daniel Grzesiak,DL,,16,0,0
2024,12004,Branson Deen,2024Branson Deen,DL,,14,0,0
2024,12011,Demani Richardson,2024Demani Richardson,DB,CAR,16,0,0
2024,12035,Jamree Kromah,2024Jamree Kromah,DL,CHI,12,0,0
2024,12037,Reddy Steward,2024Reddy Steward,CB,DAL,16,0,0
2024,1205,Rodney McLeod,2024Rodney McLeod,DB,,16,0,0
2024,12058,PJ Jules,2024PJ Jules,DB,CIN,16,0,0
2024,12083,Winston Reid,2024Winston Reid,LB,CLE,16,0,0
2024,12096,Casey Rogers,2024Casey Rogers,DL,,15,0,0
2024,12111,Levelle Bailey,2024Levelle Bailey,LB,DEN,13,0,0
2024,12125,Mark Perry,2024Mark Perry,DB,,15,0,0
2024,12143,Bayron Matos,2024Bayron Matos,OL,IND,16,0,0
2024,12147,Storm Duck,2024Storm Duck,CB,MIA,13,0,0
2024,12184,Dalton Tucker,2024Dalton Tucker,OL,IND,14,0,0
2024,12389,Hayden Rucci,2024Hayden Rucci,TE,MIA,12,0,0
2024,12415,Jotham Russell,2024Jotham Russell,LB,,16,0,0
2024,12426,Liam Fornadel,2024Liam Fornadel,OL,NYJ,14,0,0
2024,1552,Terron Armstead,2024Terron Armstead,T,,14,0,0
2024,2027,Denico Autry,2024Denico Autry,DE,HOU,16,0,0
2024,2033,Shelby Harris,2024Shelby Harris,DE,CLE,15,0,0
2024,2172,Jake Matthews,2024Jake Matthews,T,ATL,16,0,0
2024,2592,Grady Jarrett,2024Grady Jarrett,DT,CHI,16,0,0
2024,3159,Laremy Tunsil,2024Laremy Tunsil,OL,WAS,16,0,0
2024,3217,Jihad Ward,2024Jihad Ward,DE,TEN,16,0,0
2024,3220,Jarran Reed,2024Jarran Reed,DT,SEA,16,0,0
2024,3226,Cody Whitehair,2024Cody Whitehair,OL,,12,0,0
2024,3254,Nick Vigil,2024Nick Vigil,LB,,16,0,0
2024,3269,Chris Moore,2024Chris Moore,WR,WAS,10,0,0
2024,3362,Jeff Driskel,2024Jeff Driskel,QB,,4,0,0
2024,3401,Tyler Matakevich,2024Tyler Matakevich,LB,,16,0,0
2024,3546,Mike Hilton,2024Mike Hilton,CB,IND,15,0,0
2024,3560,Austin Johnson,2024Austin Johnson,DT,JAX,14,0,0
2024,3882,Zach Wood,2024Zach Wood,LS,NO,16,0,0
2024,4065,Derek Barnett,2024Derek Barnett,DE,HOU,15,0,0
2024,4070,T.J. Watt,2024T.J. Watt,LB,PIT,16,0,0
2024,4072,Tre'Davious White,2024Tre'Davious White,CB,BUF,10,0,0
2024,4078,Adoree' Jackson,2024Adoree' Jackson,DB,PHI,13,0,0
2024,4079,Kevin King,2024Kevin King,CB,,15,0,0
2024,4081,Budda Baker,2024Budda Baker,DB,ARI,16,0,0
2024,4092,Dalvin Tomlinson,2024Dalvin Tomlinson,DT,ARI,16,0,0
2024,4106,Larry Ogunjobi,2024Larry Ogunjobi,DT,BUF,14,0,0
2024,4107,Chidobe Awuzie,2024Chidobe Awuzie,CB,BAL,15,0,0
2024,4132,Montravius Adams,2024Montravius Adams,DT,,16,0,0
2024,4133,John Johnson,2024John Johnson,DB,,16,0,0
2024,4136,Rasul Douglas,2024Rasul Douglas,CB,MIA,14,0,0
2024,4258,Conor McDermott,2024Conor McDermott,OL,,16,0,0
2024,4293,Daniel Brunskill,2024Daniel Brunskill,OL,MIA,16,0,0
2024,4449,Nicholas Morrow,2024Nicholas Morrow,LB,,11,0,0
2024,4604,Eli Ankou,2024Eli Ankou,DT,,14,0,0
2024,4611,Justin Hardee,2024Justin Hardee,CB,,10,0,0
2024,4771,Greg Van Roten,2024Greg Van Roten,OG,NYG,16,0,0
2024,4976,Daron Payne,2024Daron Payne,DT,WAS,16,0,0
2024,4989,Austin Corbett,2024Austin Corbett,OL,CAR,16,0,0
2024,4991,James Daniels,2024James Daniels,OL,MIA,16,0,0
2024,5002,Maurice Hurst,2024Maurice Hurst,DT,,16,0,0
2024,5020,B.J. Hill,2024B.J. Hill,DT,CIN,14,0,0
2024,5021,Lorenzo Carter,2024Lorenzo Carter,LB,,16,0,0
2024,5053,Alex Cappa,2024Alex Cappa,G,LV,16,0,0
2024,5063,Justin Jones,2024Justin Jones,DT,ARI,16,0,0
2024,5081,Genard Avery,2024Genard Avery,LB,,3,0,0
2024,5098,Siran Neal,2024Siran Neal,CB,SF,16,0,0
2024,5101,Deon Cain,2024Deon Cain,WR,,10,0,0
2024,5316,Will Clapp,2024Will Clapp,C,NO,5,0,0
2024,5332,Foyesade Oluokun,2024Foyesade Oluokun,LB,JAX,16,0,0
2024,5347,Nyheim Hines,2024Nyheim Hines,RB,LAC,16,0,0
2024,5366,Tim Settle,2024Tim Settle,DT,HOU,16,0,0
2024,544,Kareem Jackson,2024Kareem Jackson,DB,,16,0,0
2024,5454,Coleman Shelton,2024Coleman Shelton,OL,LAR,16,0,0
2024,550,Jerry Hughes,2024Jerry Hughes,DE,,11,0,0
2024,5555,Dakoda Shepley,2024Dakoda Shepley,C,,16,0,0
2024,5580,Frankie Luvu,2024Frankie Luvu,LB,WAS,16,0,0
2024,5691,Mike Ford,2024Mike Ford,DB,ATL,16,0,0
2024,5792,Jeremy Reaves,2024Jeremy Reaves,DB,WAS,16,0,0
2024,5847,Dexter Lawrence,2024Dexter Lawrence,DT,NYG,16,0,0
2024,5855,Garrett Bradbury,2024Garrett Bradbury,C,NE,16,0,0
2024,5856,Cody Ford,2024Cody Ford,OL,CIN,15,0,0
2024,5861,L.J. Collier,2024L.J. Collier,DE,ARI,16,0,0
2024,5865,Dre'Mont Jones,2024Dre'Mont Jones,DE,TEN,16,0,0
2024,5871,Zach Allen,2024Zach Allen,DE,DEN,15,0,0
2024,5901,Tytus Howard,2024Tytus Howard,OL,HOU,15,0,0
2024,5910,Ben Powers,2024Ben Powers,G,DEN,16,0,0
2024,5959,Mike Edwards,2024Mike Edwards,DB,KC,7,0,0
2024,6000,Ryan Bates,2024Ryan Bates,OL,CHI,12,0,0
2024,6105,Joe Giles-Harris,2024Joe Giles-Harris,LB,CIN,15,0,0
2024,6124,Montez Sweat,2024Montez Sweat,DE,CHI,15,0,0
2024,6158,Olisaemeka Udoh,2024Olisaemeka Udoh,G,TEN,16,0,0
2024,6211,Sione Takitaki,2024Sione Takitaki,LB,MIN,15,0,0
2024,6221,Justin Skule,2024Justin Skule,OT,MIN,16,0,0
2024,6254,Kemon Hall,2024Kemon Hall,CB,,15,0,0
2024,6258,Nik Needham,2024Nik Needham,CB,NYJ,15,0,0
2024,6289,Duke Shelley,2024Duke Shelley,DB,,6,0,0
2024,6296,Quinton Bell,2024Quinton Bell,LB,MIA,16,0,0
2024,6353,Troy Reeder,2024Troy Reeder,LB,LAR,16,0,0
2024,6355,Micah Abernathy,2024Micah Abernathy,FS,,16,0,0
2024,6379,Khari Blasingame,2024Khari Blasingame,FB,,6,0,0
2024,6409,Quinn Bailey,2024Quinn Bailey,OT,,16,0,0
2024,6419,P.J. Locke,2024P.J. Locke,DB,DEN,14,0,0
2024,6662,Parker Hesse,2024Parker Hesse,TE,,7,0,0
2024,6699,Gunner Olszewski,2024Gunner Olszewski,WR,NYG,16,0,0
2024,6711,Jalen Thompson,2024Jalen Thompson,DB,ARI,14,0,0
2024,6784,Derrick Brown,2024Derrick Brown,DT,CAR,16,0,0
2024,6838,Marlon Davidson,2024Marlon Davidson,DE,HOU,16,0,0
2024,6860,Akeem Davis-Gaither,2024Akeem Davis-Gaither,LB,ARI,16,0,0
2024,6864,Khalid Kareem,2024Khalid Kareem,DE,ATL,16,0,0
2024,6882,Darnay Holmes,2024Darnay Holmes,CB,LV,15,0,0
2024,6887,Larrell Murchison,2024Larrell Murchison,DT,LAR,16,0,0
2024,6899,Terence Steele,2024Terence Steele,T,DAL,16,0,0
2024,6977,Justin Strnad,2024Justin Strnad,LB,DEN,16,0,0
2024,6987,Hakeem Adeniji,2024Hakeem Adeniji,G,DAL,16,0,0
2024,7022,Shane Lemieux,2024Shane Lemieux,OL,SEA,16,0,0
2024,7024,James Smith-Williams,2024James Smith-Williams,DE,,16,0,0
2024,7111,McTelvin Agim,2024McTelvin Agim,DT,,15,0,0
2024,7113,Alex Highsmith,2024Alex Highsmith,LB,PIT,10,0,0
2024,7118,Danny Pinter,2024Danny Pinter,G,IND,13,0,0
2024,7224,Sam Franklin,2024Sam Franklin,DB,BUF,16,0,0
2024,7313,Liam McCullough,2024Liam McCullough,LS,ATL,16,0,0
2024,7346,Christian Rozeboom,2024Christian Rozeboom,LB,CAR,16,0,0
2024,7427,Tyler Mabry,2024Tyler Mabry,TE,,16,0,0
2024,7531,Feleipe Franks,2024Feleipe Franks,TE,ATL,15,0,0
2024,7537,Jaret Patterson,2024Jaret Patterson,RB,LAC,16,0,0
2024,7641,Pat Surtain,2024Pat Surtain,CB,DEN,16,0,0
2024,7650,Dillon Radunz,2024Dillon Radunz,OL,NO,14,0,0
2024,7653,Azeez Ojulari,2024Azeez Ojulari,LB,PHI,16,0,0
2024,7657,Walker Little,2024Walker Little,T,JAX,15,0,0
2024,7663,Teven Jenkins,2024Teven Jenkins,OL,CLE,14,0,0
2024,7671,Benjamin St-Juste,2024Benjamin St-Juste,DB,LAC,16,0,0
2024,7672,Ernest Jones,2024Ernest Jones,LB,SEA,15,0,0
2024,7678,Joseph Ossai,2024Joseph Ossai,DE,CIN,16,0,0
2024,7693,Chauncey Golston,2024Chauncey Golston,DE,NYG,16,0,0
2024,7697,Brady Christensen,2024Brady Christensen,T,CAR,16,0,0
2024,7698,Andre Cisco,2024Andre Cisco,DB,NYJ,16,0,0
2024,7707,Tre Brown,2024Tre Brown,CB,LAR,13,0,0
2024,7709,Rashad Weaver,2024Rashad Weaver,LB,,10,0,0
2024,7726,Derrick Barnes,2024Derrick Barnes,LB,DET,16,0,0
2024,7728,James Hudson,2024James Hudson,OT,NYG,15,0,0
2024,7729,Dez Fitzpatrick,2024Dez Fitzpatrick,WR,,15,0,0
2024,7794,Chris Evans,2024Chris Evans,RB,,16,0,0
2024,7799,Roy Lopez,2024Roy Lopez,DT,DET,15,0,0
2024,7829,Tommy Doyle,2024Tommy Doyle,OT,,16,0,0
2024,7833,Isaiahh Loudermilk,2024Isaiahh Loudermilk,DE,PIT,16,0,0
2024,7838,Larry Borom,2024Larry Borom,OL,MIA,15,0,0
2024,7878,Milo Eifler,2024Milo Eifler,LB,,14,0,0
2024,7973,Foster Sarell,2024Foster Sarell,T,LAC,16,0,0
2024,8002,Shane Buechele,2024Shane Buechele,QB,BUF,16,0,0
2024,8014,Ryan McCollum,2024Ryan McCollum,C,PIT,16,0,0
2024,8071,Mitchell Fraboni,2024Mitchell Fraboni,LS,DEN,16,0,0
2024,8107,Nikola Kalinic,2024Nikola Kalinic,TE,CHI,16,0,0
2024,8114,Erik Ezukanma,2024Erik Ezukanma,WR,,15,0,0
2024,8174,Kevin Harris,2024Kevin Harris,RB,,16,0,0
2024,8185,Johnny Johnson,2024Johnny Johnson,WR,,16,0,0
2024,8261,Jack Jones,2024Jack Jones,DB,MIA,16,0,0
2024,8281,Isaiah Thomas,2024Isaiah Thomas,DL,,15,0,0
2024,8305,Montaric Brown,2024Montaric Brown,DB,JAX,16,0,0
2024,8311,Terrel Bernard,2024Terrel Bernard,LB,BUF,13,0,0
2024,8321,Tariq Castro-Fields,2024Tariq Castro-Fields,DB,PHI,11,0,0
2024,8333,Alontae Taylor,2024Alontae Taylor,DB,NO,16,0,0
2024,8343,Boye Mafe,2024Boye Mafe,DL,SEA,14,0,0
2024,8358,Josh Paschal,2024Josh Paschal,DL,DET,13,0,0
2024,8363,Jack Sanborn,2024Jack Sanborn,LB,DAL,16,0,0
2024,8394,Percy Butler,2024Percy Butler,DB,WAS,16,0,0
2024,8412,Roy Mbaeteka,2024Roy Mbaeteka,OL,MIA,16,0,0
2024,8415,Haggai Ndubuisi,2024Haggai Ndubuisi,T,HOU,16,0,0
2024,8448,Cole Strange,2024Cole Strange,OL,MIA,15,0,0
2024,8454,Luke Goedeke,2024Luke Goedeke,OL,TB,12,0,0
2024,8455,Joshua Ezeudu,2024Joshua Ezeudu,OL,NYG,16,0,0
2024,8461,Nicholas Petit-Frere,2024Nicholas Petit-Frere,T,,14,0,0
2024,8478,Samuel Womack,2024Samuel Womack,CB,TEN,16,0,0
2024,8487,Christian Benford,2024Christian Benford,DB,BUF,15,0,0
2024,8509,Elijah Hicks,2024Elijah Hicks,DB,CHI,12,0,0
2024,8538,Ryan Stonehouse,2024Ryan Stonehouse,P,,16,0,0
2024,8578,Raheem Layne,2024Raheem Layne,DB,NYG,16,0,0
2024,8678,Andrew Rupcich,2024Andrew Rupcich,OT,NE,16,0,0
2024,8714,Josh Blackwell,2024Josh Blackwell,CB,CHI,16,0,0
2024,8733,Jake Hummel,2024Jake Hummel,LB,BAL,16,0,0
2024,8800,Malik Davis,2024Malik Davis,RB,DAL,16,0,0
2024,8830,Wesley French,2024Wesley French,OL,DAL,16,0,0
2024,8838,Isaiah Pola-Mao,2024Isaiah Pola-Mao,DB,LV,16,0,0
2024,8840,Cole Fotheringham,2024Cole Fotheringham,TE,,11,0,0
2024,8865,Dylan Cook,2024Dylan Cook,T,PIT,16,0,0
2024,8898,C.J. Brewer,2024C.J. Brewer,DT,TB,15,0,0
2024,9499,Bryce Ford-Wheaton,2024Bryce Ford-Wheaton,WR,NYG,13,0,0
2024,957,Cameron Jordan,2024Cameron Jordan,DE,NO,16,0,0
2024,10869,Matt Landers,2024Matt Landers,WR,,5,0,0
2024,10881,Christian Gonzalez,2024Christian Gonzalez,DB,NE,16,0,0
2024,10882,Emmanuel Forbes,2024Emmanuel Forbes,CB,LAR,11,0,0
2024,10886,Peter Skoronski,2024Peter Skoronski,OL,TEN,16,0,0
2024,10891,Devon Witherspoon,2024Devon Witherspoon,DB,SEA,16,0,0
2024,10892,Will Anderson,2024Will Anderson,DL,HOU,14,0,0
2024,10895,O'Cyrus Torrence,2024O'Cyrus Torrence,OL,BUF,16,0,0
2024,10902,Cody Mauch,2024Cody Mauch,T,TB,16,0,0
2024,10905,Brian Branch,2024Brian Branch,DB,DET,15,0,0
2024,10929,Drew Sanders,2024Drew Sanders,LB,DEN,15,0,0
2024,10934,Zach Harrison,2024Zach Harrison,DE,ATL,16,0,0
2024,10970,Henry To'oTo'o,2024Henry To'oTo'o,LB,HOU,15,0,0
2024,10975,Daniel Scott,2024Daniel Scott,DB,IND,16,0,0
2024,10991,KJ Henry,2024KJ Henry,DE,PIT,11,0,0
2024,10997,Jerrick Reed,2024Jerrick Reed,DB,SEA,15,0,0
2024,11006,Ameer Speed,2024Ameer Speed,CB,,8,0,0
2024,11007,Bryce Baringer,2024Bryce Baringer,P,NE,16,0,0
2024,11011,JL Skinner,2024JL Skinner,DB,DEN,13,0,0
2024,11012,Jaelyn Duncan,2024Jaelyn Duncan,OL,,14,0,0
2024,11019,Erick Hallett,2024Erick Hallett,DB,DET,12,0,0
2024,11025,Jalen Graham,2024Jalen Graham,DB,SF,14,0,0
2024,11032,DJ Ivey,2024DJ Ivey,CB,CIN,16,0,0
2024,11070,Kazmeir Allen,2024Kazmeir Allen,WR,,16,0,0
2024,11073,Thayer Thomas,2024Thayer Thomas,WR,,16,0,0
2024,11085,Jaylin Williams,2024Jaylin Williams,CB,,1,0,0
2024,11096,TK McLendon,2024TK McLendon,DL,,16,0,0
2024,11121,AJ Finley,2024AJ Finley,DB,SEA,14,0,0
2024,11151,Tanner Ingle,2024Tanner Ingle,DB,LAR,16,0,0
2024,11152,Mike McAllister,2024Mike McAllister,C,,7,0,0
2024,11202,Jacob Slade,2024Jacob Slade,DL,,16,0,0
2024,1122,Aaron Brewer,2024Aaron Brewer,LS,ARI,16,0,0
2024,11243,David Ebuka Agoha,2024David Ebuka Agoha,DL,TEN,16,0,0
2024,11257,Shedrick Jackson,2024Shedrick Jackson,WR,LV,6,0,0
2024,11297,Dyontae Johnson,2024Dyontae Johnson,LB,,16,0,0
2024,11322,Jerome Carvin,2024Jerome Carvin,OL,JAX,8,0,0
2024,11324,Anderson Hardy,2024Anderson Hardy,OL,,7,0,0
2024,11338,Cory Durden,2024Cory Durden,DT,NE,15,0,0
2024,11353,Tanner McCalister,2024Tanner McCalister,DB,,15,0,0
2024,11395,Keidron Smith,2024Keidron Smith,DB,DEN,14,0,0
2024,11396,Brandon Pili,2024Brandon Pili,DT,SEA,14,0,0
2024,11415,Tanner Taula,2024Tanner Taula,TE,TB,16,0,0
2024,11427,Christian Izien,2024Christian Izien,DB,TB,15,0,0
2024,11437,Marcus Haynes,2024Marcus Haynes,LB,,13,0,0
2024,11441,Thomas Incoom,2024Thomas Incoom,LB,CAR,14,0,0
2024,11455,Anthony Kendall,2024Anthony Kendall,CB,,14,0,0
2024,11468,Kilian Zierer,2024Kilian Zierer,T,JAX,16,0,0
2024,11508,Princeton Fant,2024Princeton Fant,TE,DAL,15,0,0
2024,11535,Josh Butler,2024Josh Butler,CB,DAL,16,0,0
2024,11561,Michael Pratt,2024Michael Pratt,QB,,13,0,0
2024,11649,Kendall Milton,2024Kendall Milton,RB,CIN,14,0,0
2024,11653,Charlie Smyth,2024Charlie Smyth,K,NO,16,0,0
2024,11654,Dante Miller,2024Dante Miller,RB,NYG,16,0,0
2024,11658,Darius Robinson,2024Darius Robinson,DL,ARI,13,0,0
2024,11661,Terrion Arnold,2024Terrion Arnold,DB,DET,15,0,0
2024,11676,Mike Sainristil,2024Mike Sainristil,DB,WAS,16,0,0
2024,11684,Blake Fisher,2024Blake Fisher,OL,HOU,14,0,0
2024,11693,Max Melton,2024Max Melton,DB,ARI,16,0,0
2024,11705,Tykee Smith,2024Tykee Smith,DB,TB,12,0,0
2024,11711,Caedan Wallace,2024Caedan Wallace,OL,NE,16,0,0
2024,11717,Elijah Jones,2024Elijah Jones,DB,ARI,16,0,0
2024,11727,Payton Wilson,2024Payton Wilson,LB,PIT,16,0,0
2024,11742,Cedric Gray,2024Cedric Gray,LB,TEN,12,0,0
2024,11777,Jaylon Carlies,2024Jaylon Carlies,DB,IND,16,0,0
2024,11791,Tylan Grable,2024Tylan Grable,OL,BUF,14,0,0
2024,11797,Patrick McMorris,2024Patrick McMorris,DB,,16,0,0
2024,11800,Ryan Watts,2024Ryan Watts,DB,,16,0,0
2024,11807,Darius Muasau,2024Darius Muasau,LB,NYG,14,0,0
2024,11831,Daijahn Anthony,2024Daijahn Anthony,DB,CIN,13,0,0
2024,11847,James Williams,2024James Williams,DB,TEN,12,0,0
2024,11874,Jaylen Johnson,2024Jaylen Johnson,WR,,16,0,0
2024,11886,Tulu Griffin,2024Tulu Griffin,WR,,1,0,0
2024,11891,Kyle Hergel,2024Kyle Hergel,OL,,14,0,0
2024,11916,Christopher Edmonds,2024Christopher Edmonds,DB,CLE,16,0,0
2024,11940,JaQuae Jackson,2024JaQuae Jackson,WR,LAC,16,0,0
2024,11942,Colson Yankoff,2024Colson Yankoff,TE,WAS,13,0,0
2024,11977,Yvandy Rigby,2024Yvandy Rigby,LB,,2,0,0
2024,11984,DeVere Levelston,2024DeVere Levelston,DE,,14,0,0
2024,12088,Brock Mogensen,2024Brock Mogensen,LB,,16,0,0
2024,12094,Alex Johnson,2024Alex Johnson,CB,TEN,16,0,0
2024,12101,Marcellus Johnson,2024Marcellus Johnson,OL,,14,0,0
2024,12113,Thomas Yassmin,2024Thomas Yassmin,TE,LAC,16,0,0
2024,12140,Omar Speights,2024Omar Speights,LB,LAR,16,0,0
2024,12190,Jason Bean,2024Jason Bean,QB,,16,0,0
